trial_id,trial_dir,C,features,decay,ticker_intercepts,calibration,objective_score,status
269__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd__ti=non_foundation__tx=0__decay=0__cal=none__foundation=off__8a71c076,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/269__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd__ti=non_foundation__tx=0__decay=0__cal=none__foundation=off__8a71c076,,"x_logit_prn,rv20_sqrtT,log_m_fwd",0,non_foundation,none,0.4930512552278052,success
311__C=auto__feat=v:rv20_sqrtT__ti=none__tx=0__decay=0__cal=platt__foundation=off__5b51389a,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/311__C=auto__feat=v:rv20_sqrtT__ti=none__tx=0__decay=0__cal=platt__foundation=off__5b51389a,,"x_logit_prn,rv20_sqrtT",0,none,platt,0.490998687338976,success
027__C=auto__feat=m:abs_log_m_fwd+x:x_abs_m__ti=all__tx=0__decay=0__cal=platt__foundation=off__780de72a,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/027__C=auto__feat=m:abs_log_m_fwd+x:x_abs_m__ti=all__tx=0__decay=0__cal=platt__foundation=off__780de72a,,"x_logit_prn,abs_log_m_fwd,x_abs_m",0,all,platt,0.4919670030922976,success
273__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd__ti=none__tx=0__decay=0__cal=none__foundation=off__74074db3,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/273__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd__ti=none__tx=0__decay=0__cal=none__foundation=off__74074db3,,"x_logit_prn,rv20_sqrtT,log_m_fwd",0,none,none,0.4913435322049468,success
048__C=auto__feat=v:rv20+m:log_m_fwd+abs_log_m_fwd+x:x_abs_m__ti=none__tx=0__decay=0__cal=platt__foundation=on__fweight=1__2d17b49a,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/048__C=auto__feat=v:rv20+m:log_m_fwd+abs_log_m_fwd+x:x_abs_m__ti=none__tx=0__decay=0__cal=platt__foundation=on__fweight=1__2d17b49a,,"x_logit_prn,rv20,log_m_fwd,abs_log_m_fwd,x_abs_m",0,none,platt,0.48894794608238457,success
102__C=auto__feat=m:log_m_fwd+abs_log_m_fwd+x:x_m+x_abs_m__ti=non_foundation__tx=0__decay=0__cal=none__foundation=on__fweight=1__46cd5d8e,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/102__C=auto__feat=m:log_m_fwd+abs_log_m_fwd+x:x_m+x_abs_m__ti=non_foundation__tx=0__decay=0__cal=none__foundation=on__fweight=1__46cd5d8e,,"x_logit_prn,log_m_fwd,abs_log_m_fwd,x_m,x_abs_m",0,non_foundation,none,0.4942855608774613,success
105__C=auto__feat=m:log_m_fwd+abs_log_m_fwd+x:x_m+x_abs_m__ti=none__tx=0__decay=0__cal=none__foundation=off__f418be2f,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/105__C=auto__feat=m:log_m_fwd+abs_log_m_fwd+x:x_m+x_abs_m__ti=none__tx=0__decay=0__cal=none__foundation=off__f418be2f,,"x_logit_prn,log_m_fwd,abs_log_m_fwd,x_m,x_abs_m",0,none,none,0.49147660363859136,success
189__C=auto__feat=v:rv20+m:abs_log_m_fwd__ti=none__tx=0__decay=0__cal=none__foundation=off__8a00bc23,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/189__C=auto__feat=v:rv20+m:abs_log_m_fwd__ti=none__tx=0__decay=0__cal=none__foundation=off__8a00bc23,,"x_logit_prn,rv20,abs_log_m_fwd",0,none,none,0.48889781686625505,success
128__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+abs_log_m_fwd+x:x_m__ti=non_foundation__tx=0__decay=0__cal=platt__foundation=on__fweight=1__5e62e350,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/128__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+abs_log_m_fwd+x:x_m__ti=non_foundation__tx=0__decay=0__cal=platt__foundation=on__fweight=1__5e62e350,,"x_logit_prn,rv20_sqrtT,log_m_fwd,abs_log_m_fwd,x_m",0,non_foundation,platt,0.49313930543127643,success
139__C=auto__feat=m:log_m_fwd+abs_log_m_fwd+x:x_m__ti=non_foundation__tx=0__decay=0__cal=platt__foundation=off__297cbca7,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/139__C=auto__feat=m:log_m_fwd+abs_log_m_fwd+x:x_m__ti=non_foundation__tx=0__decay=0__cal=platt__foundation=off__297cbca7,,"x_logit_prn,log_m_fwd,abs_log_m_fwd,x_m",0,non_foundation,platt,0.4945678672060833,success
287__C=auto__feat=m:log_m_fwd__ti=none__tx=0__decay=0__cal=platt__foundation=off__cd7a425d,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/287__C=auto__feat=m:log_m_fwd__ti=none__tx=0__decay=0__cal=platt__foundation=off__cd7a425d,,"x_logit_prn,log_m_fwd",0,none,platt,0.4905143026669109,success
087__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+abs_log_m_fwd+x:x_m+x_abs_m__ti=all__tx=0__decay=0__cal=platt__foundation=off__90f7f912,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/087__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+abs_log_m_fwd+x:x_m+x_abs_m__ti=all__tx=0__decay=0__cal=platt__foundation=off__90f7f912,,"x_logit_prn,rv20_sqrtT,log_m_fwd,abs_log_m_fwd,x_m,x_abs_m",0,all,platt,0.49275545706444274,success
202__C=auto__feat=v:rv20_sqrtT+m:abs_log_m_fwd__ti=none__tx=0__decay=0__cal=none__foundation=on__fweight=1__b31338a0,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/202__C=auto__feat=v:rv20_sqrtT+m:abs_log_m_fwd__ti=none__tx=0__decay=0__cal=none__foundation=on__fweight=1__b31338a0,,"x_logit_prn,rv20_sqrtT,abs_log_m_fwd",0,none,none,0.4902571739601036,success
112__C=auto__feat=v:rv20+m:log_m_fwd+abs_log_m_fwd+x:x_m__ti=all__tx=0__decay=0__cal=platt__foundation=on__fweight=1__9ddcc7b1,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/112__C=auto__feat=v:rv20+m:log_m_fwd+abs_log_m_fwd+x:x_m__ti=all__tx=0__decay=0__cal=platt__foundation=on__fweight=1__9ddcc7b1,,"x_logit_prn,rv20,log_m_fwd,abs_log_m_fwd,x_m",0,all,platt,0.49061441473346246,success
223__C=auto__feat=v:rv20+m:log_m_fwd+abs_log_m_fwd__ti=non_foundation__tx=0__decay=0__cal=platt__foundation=off__23bc77de,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/223__C=auto__feat=v:rv20+m:log_m_fwd+abs_log_m_fwd__ti=non_foundation__tx=0__decay=0__cal=platt__foundation=off__23bc77de,,"x_logit_prn,rv20,log_m_fwd,abs_log_m_fwd",0,non_foundation,platt,0.4887218375320147,success
014__C=auto__feat=v:rv20_sqrtT+m:abs_log_m_fwd+x:x_abs_m__ti=all__tx=0__decay=0__cal=none__foundation=on__fweight=1__56b41e81,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/014__C=auto__feat=v:rv20_sqrtT+m:abs_log_m_fwd+x:x_abs_m__ti=all__tx=0__decay=0__cal=none__foundation=on__fweight=1__56b41e81,,"x_logit_prn,rv20_sqrtT,abs_log_m_fwd,x_abs_m",0,all,none,0.49124250939205744,success
221__C=auto__feat=v:rv20+m:log_m_fwd+abs_log_m_fwd__ti=non_foundation__tx=0__decay=0__cal=none__foundation=off__1d5f369f,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/221__C=auto__feat=v:rv20+m:log_m_fwd+abs_log_m_fwd__ti=non_foundation__tx=0__decay=0__cal=none__foundation=off__1d5f369f,,"x_logit_prn,rv20,log_m_fwd,abs_log_m_fwd",0,non_foundation,none,0.4887218375320147,success
258__C=auto__feat=v:rv20+m:log_m_fwd__ti=non_foundation__tx=0__decay=0__cal=none__foundation=on__fweight=1__f0f5a7a7,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/258__C=auto__feat=v:rv20+m:log_m_fwd__ti=non_foundation__tx=0__decay=0__cal=none__foundation=on__fweight=1__f0f5a7a7,,"x_logit_prn,rv20,log_m_fwd",0,non_foundation,none,0.490262406802044,success
249__C=auto__feat=m:log_m_fwd+abs_log_m_fwd__ti=none__tx=0__decay=0__cal=none__foundation=off__2e03c333,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/249__C=auto__feat=m:log_m_fwd+abs_log_m_fwd__ti=none__tx=0__decay=0__cal=none__foundation=off__2e03c333,,"x_logit_prn,log_m_fwd,abs_log_m_fwd",0,none,none,0.489348288806003,success
169__C=auto__feat=m:log_m_fwd+x:x_m__ti=all__tx=0__decay=0__cal=none__foundation=off__9c244ff5,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/169__C=auto__feat=m:log_m_fwd+x:x_m__ti=all__tx=0__decay=0__cal=none__foundation=off__9c244ff5,,"x_logit_prn,log_m_fwd,x_m",0,all,none,0.4922988034401975,success
125__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+abs_log_m_fwd+x:x_m__ti=non_foundation__tx=0__decay=0__cal=none__foundation=off__512347d8,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/125__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+abs_log_m_fwd+x:x_m__ti=non_foundation__tx=0__decay=0__cal=none__foundation=off__512347d8,,"x_logit_prn,rv20_sqrtT,log_m_fwd,abs_log_m_fwd,x_m",0,non_foundation,none,0.49300984578265067,success
279__C=auto__feat=m:log_m_fwd__ti=all__tx=0__decay=0__cal=platt__foundation=off__8aaf4cad,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/279__C=auto__feat=m:log_m_fwd__ti=all__tx=0__decay=0__cal=platt__foundation=off__8aaf4cad,,"x_logit_prn,log_m_fwd",0,all,platt,0.49391720724999855,success
127__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+abs_log_m_fwd+x:x_m__ti=non_foundation__tx=0__decay=0__cal=platt__foundation=off__5dd6a859,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/127__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+abs_log_m_fwd+x:x_m__ti=non_foundation__tx=0__decay=0__cal=platt__foundation=off__5dd6a859,,"x_logit_prn,rv20_sqrtT,log_m_fwd,abs_log_m_fwd,x_m",0,non_foundation,platt,0.49300984578265067,success
321__C=auto__feat=min__ti=none__tx=0__decay=0__cal=none__foundation=off__c3cc59d7,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/321__C=auto__feat=min__ti=none__tx=0__decay=0__cal=none__foundation=off__c3cc59d7,,x_logit_prn,0,none,none,0.4903286251607746,success
090__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+abs_log_m_fwd+x:x_m+x_abs_m__ti=non_foundation__tx=0__decay=0__cal=none__foundation=on__fweight=1__be4994aa,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/090__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+abs_log_m_fwd+x:x_m+x_abs_m__ti=non_foundation__tx=0__decay=0__cal=none__foundation=on__fweight=1__be4994aa,,"x_logit_prn,rv20_sqrtT,log_m_fwd,abs_log_m_fwd,x_m,x_abs_m",0,non_foundation,none,0.4929678889566898,success
028__C=auto__feat=m:abs_log_m_fwd+x:x_abs_m__ti=all__tx=0__decay=0__cal=platt__foundation=on__fweight=1__17af266c,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/028__C=auto__feat=m:abs_log_m_fwd+x:x_abs_m__ti=all__tx=0__decay=0__cal=platt__foundation=on__fweight=1__17af266c,,"x_logit_prn,abs_log_m_fwd,x_abs_m",0,all,platt,0.4919670030922976,success
072__C=auto__feat=m:log_m_fwd+abs_log_m_fwd+x:x_abs_m__ti=none__tx=0__decay=0__cal=platt__foundation=on__fweight=1__7686829e,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/072__C=auto__feat=m:log_m_fwd+abs_log_m_fwd+x:x_abs_m__ti=none__tx=0__decay=0__cal=platt__foundation=on__fweight=1__7686829e,,"x_logit_prn,log_m_fwd,abs_log_m_fwd,x_abs_m",0,none,platt,0.48923396690798426,success
314__C=auto__feat=min__ti=all__tx=0__decay=0__cal=none__foundation=on__fweight=1__bcdbc5a4,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/314__C=auto__feat=min__ti=all__tx=0__decay=0__cal=none__foundation=on__fweight=1__bcdbc5a4,,x_logit_prn,0,all,none,0.49373939589232285,success
199__C=auto__feat=v:rv20_sqrtT+m:abs_log_m_fwd__ti=non_foundation__tx=0__decay=0__cal=platt__foundation=off__59eb8017,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/199__C=auto__feat=v:rv20_sqrtT+m:abs_log_m_fwd__ti=non_foundation__tx=0__decay=0__cal=platt__foundation=off__59eb8017,,"x_logit_prn,rv20_sqrtT,abs_log_m_fwd",0,non_foundation,platt,0.4912565358291534,success
143__C=auto__feat=m:log_m_fwd+abs_log_m_fwd+x:x_m__ti=none__tx=0__decay=0__cal=platt__foundation=off__621ab68d,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/143__C=auto__feat=m:log_m_fwd+abs_log_m_fwd+x:x_m__ti=none__tx=0__decay=0__cal=platt__foundation=off__621ab68d,,"x_logit_prn,log_m_fwd,abs_log_m_fwd,x_m",0,none,platt,0.4916066082005102,success
206__C=auto__feat=m:abs_log_m_fwd__ti=all__tx=0__decay=0__cal=none__foundation=on__fweight=1__74bb6cae,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/206__C=auto__feat=m:abs_log_m_fwd__ti=all__tx=0__decay=0__cal=none__foundation=on__fweight=1__74bb6cae,,"x_logit_prn,abs_log_m_fwd",0,all,none,0.4919745351130322,success
029__C=auto__feat=m:abs_log_m_fwd+x:x_abs_m__ti=non_foundation__tx=0__decay=0__cal=none__foundation=off__bc15c7c9,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/029__C=auto__feat=m:abs_log_m_fwd+x:x_abs_m__ti=non_foundation__tx=0__decay=0__cal=none__foundation=off__bc15c7c9,,"x_logit_prn,abs_log_m_fwd,x_abs_m",0,non_foundation,none,0.4919670030922976,success
146__C=auto__feat=v:rv20+m:log_m_fwd+x:x_m__ti=all__tx=0__decay=0__cal=none__foundation=on__fweight=1__77660868,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/146__C=auto__feat=v:rv20+m:log_m_fwd+x:x_m__ti=all__tx=0__decay=0__cal=none__foundation=on__fweight=1__77660868,,"x_logit_prn,rv20,log_m_fwd,x_m",0,all,none,0.48853557814158455,success
196__C=auto__feat=v:rv20_sqrtT+m:abs_log_m_fwd__ti=all__tx=0__decay=0__cal=platt__foundation=on__fweight=1__67438e15,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/196__C=auto__feat=v:rv20_sqrtT+m:abs_log_m_fwd__ti=all__tx=0__decay=0__cal=platt__foundation=on__fweight=1__67438e15,,"x_logit_prn,rv20_sqrtT,abs_log_m_fwd",0,all,platt,0.4912565358291534,success
062__C=auto__feat=m:log_m_fwd+abs_log_m_fwd+x:x_abs_m__ti=all__tx=0__decay=0__cal=none__foundation=on__fweight=1__302d5827,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/062__C=auto__feat=m:log_m_fwd+abs_log_m_fwd+x:x_abs_m__ti=all__tx=0__decay=0__cal=none__foundation=on__fweight=1__302d5827,,"x_logit_prn,log_m_fwd,abs_log_m_fwd,x_abs_m",0,all,none,0.49218273565107035,success
060__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+abs_log_m_fwd+x:x_abs_m__ti=none__tx=0__decay=0__cal=platt__foundation=on__fweight=1__04459ee2,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/060__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+abs_log_m_fwd+x:x_abs_m__ti=none__tx=0__decay=0__cal=platt__foundation=on__fweight=1__04459ee2,,"x_logit_prn,rv20_sqrtT,log_m_fwd,abs_log_m_fwd,x_abs_m",0,none,platt,0.49039212868357623,success
123__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+abs_log_m_fwd+x:x_m__ti=all__tx=0__decay=0__cal=platt__foundation=off__915dbe3a,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/123__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+abs_log_m_fwd+x:x_m__ti=all__tx=0__decay=0__cal=platt__foundation=off__915dbe3a,,"x_logit_prn,rv20_sqrtT,log_m_fwd,abs_log_m_fwd,x_m",0,all,platt,0.49300984578265067,success
253__C=auto__feat=v:rv20+m:log_m_fwd__ti=all__tx=0__decay=0__cal=none__foundation=off__7846e435,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/253__C=auto__feat=v:rv20+m:log_m_fwd__ti=all__tx=0__decay=0__cal=none__foundation=off__7846e435,,"x_logit_prn,rv20,log_m_fwd",0,all,none,0.4900603257035312,success
165__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+x:x_m__ti=none__tx=0__decay=0__cal=none__foundation=off__37bd29d9,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/165__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+x:x_m__ti=none__tx=0__decay=0__cal=none__foundation=off__37bd29d9,,"x_logit_prn,rv20_sqrtT,log_m_fwd,x_m",0,none,none,0.49043342590527156,success
160__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+x:x_m__ti=all__tx=0__decay=0__cal=platt__foundation=on__fweight=1__53511d67,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/160__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+x:x_m__ti=all__tx=0__decay=0__cal=platt__foundation=on__fweight=1__53511d67,,"x_logit_prn,rv20_sqrtT,log_m_fwd,x_m",0,all,platt,0.49149913499109826,success
057__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+abs_log_m_fwd+x:x_abs_m__ti=none__tx=0__decay=0__cal=none__foundation=off__192e6206,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/057__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+abs_log_m_fwd+x:x_abs_m__ti=none__tx=0__decay=0__cal=none__foundation=off__192e6206,,"x_logit_prn,rv20_sqrtT,log_m_fwd,abs_log_m_fwd,x_abs_m",0,none,none,0.49039212868357623,success
294__C=auto__feat=v:rv20__ti=non_foundation__tx=0__decay=0__cal=none__foundation=on__fweight=1__22cb4fec,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/294__C=auto__feat=v:rv20__ti=non_foundation__tx=0__decay=0__cal=none__foundation=on__fweight=1__22cb4fec,,"x_logit_prn,rv20",0,non_foundation,none,0.48994710433964445,success
184__C=auto__feat=v:rv20+m:abs_log_m_fwd__ti=all__tx=0__decay=0__cal=platt__foundation=on__fweight=1__4e69d9b0,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/184__C=auto__feat=v:rv20+m:abs_log_m_fwd__ti=all__tx=0__decay=0__cal=platt__foundation=on__fweight=1__4e69d9b0,,"x_logit_prn,rv20,abs_log_m_fwd",0,all,platt,0.48835699301084134,success
277__C=auto__feat=m:log_m_fwd__ti=all__tx=0__decay=0__cal=none__foundation=off__d7a1ab22,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/277__C=auto__feat=m:log_m_fwd__ti=all__tx=0__decay=0__cal=none__foundation=off__d7a1ab22,,"x_logit_prn,log_m_fwd",0,all,none,0.49391720724999855,success
240__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+abs_log_m_fwd__ti=none__tx=0__decay=0__cal=platt__foundation=on__fweight=1__c8ae263b,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/240__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+abs_log_m_fwd__ti=none__tx=0__decay=0__cal=platt__foundation=on__fweight=1__c8ae263b,,"x_logit_prn,rv20_sqrtT,log_m_fwd,abs_log_m_fwd",0,none,platt,0.49060750985829155,success
071__C=auto__feat=m:log_m_fwd+abs_log_m_fwd+x:x_abs_m__ti=none__tx=0__decay=0__cal=platt__foundation=off__48a14ba2,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/071__C=auto__feat=m:log_m_fwd+abs_log_m_fwd+x:x_abs_m__ti=none__tx=0__decay=0__cal=platt__foundation=off__48a14ba2,,"x_logit_prn,log_m_fwd,abs_log_m_fwd,x_abs_m",0,none,platt,0.48923396690798426,success
149__C=auto__feat=v:rv20+m:log_m_fwd+x:x_m__ti=non_foundation__tx=0__decay=0__cal=none__foundation=off__decabccd,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/149__C=auto__feat=v:rv20+m:log_m_fwd+x:x_m__ti=non_foundation__tx=0__decay=0__cal=none__foundation=off__decabccd,,"x_logit_prn,rv20,log_m_fwd,x_m",0,non_foundation,none,0.48853557814158455,success
056__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+abs_log_m_fwd+x:x_abs_m__ti=non_foundation__tx=0__decay=0__cal=platt__foundation=on__fweight=1__78bb2ea9,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/056__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+abs_log_m_fwd+x:x_abs_m__ti=non_foundation__tx=0__decay=0__cal=platt__foundation=on__fweight=1__78bb2ea9,,"x_logit_prn,rv20_sqrtT,log_m_fwd,abs_log_m_fwd,x_abs_m",0,non_foundation,platt,0.4917311680772824,success
075__C=auto__feat=v:rv20+m:log_m_fwd+abs_log_m_fwd+x:x_m+x_abs_m__ti=all__tx=0__decay=0__cal=platt__foundation=off__28703351,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/075__C=auto__feat=v:rv20+m:log_m_fwd+abs_log_m_fwd+x:x_m+x_abs_m__ti=all__tx=0__decay=0__cal=platt__foundation=off__28703351,,"x_logit_prn,rv20,log_m_fwd,abs_log_m_fwd,x_m,x_abs_m",0,all,platt,0.4904144061943379,success
255__C=auto__feat=v:rv20+m:log_m_fwd__ti=all__tx=0__decay=0__cal=platt__foundation=off__d567be89,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/255__C=auto__feat=v:rv20+m:log_m_fwd__ti=all__tx=0__decay=0__cal=platt__foundation=off__d567be89,,"x_logit_prn,rv20,log_m_fwd",0,all,platt,0.4900603257035312,success
159__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+x:x_m__ti=all__tx=0__decay=0__cal=platt__foundation=off__ac4d1c92,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/159__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+x:x_m__ti=all__tx=0__decay=0__cal=platt__foundation=off__ac4d1c92,,"x_logit_prn,rv20_sqrtT,log_m_fwd,x_m",0,all,platt,0.49149913499109826,success
282__C=auto__feat=m:log_m_fwd__ti=non_foundation__tx=0__decay=0__cal=none__foundation=on__fweight=1__4002fd58,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/282__C=auto__feat=m:log_m_fwd__ti=non_foundation__tx=0__decay=0__cal=none__foundation=on__fweight=1__4002fd58,,"x_logit_prn,log_m_fwd",0,non_foundation,none,0.4939688373731385,success
201__C=auto__feat=v:rv20_sqrtT+m:abs_log_m_fwd__ti=none__tx=0__decay=0__cal=none__foundation=off__1a0e0444,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/201__C=auto__feat=v:rv20_sqrtT+m:abs_log_m_fwd__ti=none__tx=0__decay=0__cal=none__foundation=off__1a0e0444,,"x_logit_prn,rv20_sqrtT,abs_log_m_fwd",0,none,none,0.4902571739601036,success
167__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+x:x_m__ti=none__tx=0__decay=0__cal=platt__foundation=off__bfca64d3,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/167__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+x:x_m__ti=none__tx=0__decay=0__cal=platt__foundation=off__bfca64d3,,"x_logit_prn,rv20_sqrtT,log_m_fwd,x_m",0,none,platt,0.49043342590527156,success
015__C=auto__feat=v:rv20_sqrtT+m:abs_log_m_fwd+x:x_abs_m__ti=all__tx=0__decay=0__cal=platt__foundation=off__478aff3a,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/015__C=auto__feat=v:rv20_sqrtT+m:abs_log_m_fwd+x:x_abs_m__ti=all__tx=0__decay=0__cal=platt__foundation=off__478aff3a,,"x_logit_prn,rv20_sqrtT,abs_log_m_fwd,x_abs_m",0,all,platt,0.49124250939205744,success
